,station_id,count_x,count_y,total_counts,station1,station2,station3,distance1,distance2,distance3
469,3304,3629.0,3599,7228.0,R288-N539,R231-C010,R277-R635,0.005303410000003339,0.009816410000006215,0.033376410000002465
470,3305,6667.0,6738,13405.0,R179-R249,R179-R250,R324-R303,0.007522409999992874,0.007522409999992874,0.021006590000006042
471,3306,2970.0,2843,5813.0,R288-N539A,R288-N539,R246-C015,0.0017430600000167829,0.0017430600000167829,0.011626939999992203
472,3307,4547.0,4580,9127.0,R168-R168A,R168-R168,R168-R169,0.0020463999999975613,0.0020463999999975613,0.0020463999999975613
473,3308,3833.0,3827,7660.0,R129-N532,R318-N422,R283-N110,0.0055937500000027285,0.02206115000000608,0.02255075000000062
474,3309,1877.0,1853,3730.0,R144-R251,R186-N043,R186-N042,0.0024651599999998552,0.02044716000000335,0.02044716000000335
475,3310,3186.0,3018,6204.0,R209-R636,R063-R627,R400-E016,0.034390459999983136,0.062112459999994485,0.07523945999999171
476,3311,2724.0,2767,5491.0,R056-R609,R056-R608,R318-N422,0.021810049999999137,0.021810049999999137,0.026781149999997922
477,3312,4454.0,4560,9014.0,R180-R252,R179-R250,R206-R305,0.010393799999974362,0.011837199999980896,0.02638880000000654
478,3313,2226.0,2189,4415.0,R288-N539A,R288-N539,R217-N108,0.005179800000014723,0.005179800000014723,0.02215919999998306
479,3314,8064.0,7934,15998.0,R168-R168A,R168-R168,R168-R169,0.0005845999999962714,0.0005845999999962714,0.0005845999999962714
480,3315,4512.0,4527,9039.0,R129-N531,R057-B002,R118-A066,0.009694140000000573,0.022443939999995166,0.034632059999999854
481,3317,1946.0,1949,3895.0,R301-N530,R277-R635,R062-R625,0.03123923000000417,0.037100829999999974,0.05468522999999692
482,3318,7368.0,7494,14862.0,R144-R251,R180-R252,R186-N043,0.005661100000018848,0.006924100000027522,0.023643100000022343
483,3319,3387.0,3390,6777.0,R258-N537,R258-C012,R288-N539A,0.004226530000011053,0.004226530000011053,0.008637529999994342
484,3320,6443.0,6194,12637.0,R251-N039,R251-N040,R168-R168A,0.0028654000000187807,0.0028654000000187807,0.009294400000023018
485,3321,3498.0,3426,6924.0,R455-C017,R284-N111,R284-N112A,0.022777729999987173,0.03216127000000313,0.03216127000000313
486,3322,991.0,1006,1997.0,R252-N101,R252-N100,R277-R635,0.030747599999983777,0.030747599999983777,0.040515400000018076
487,3323,6136.0,5505,11641.0,R314-N037,R314-N037,R323-R301,0.002888699999992639,0.002888699999992639,0.009708300000021097
488,3324,1600.0,1630,3230.0,R277-R635,R062-R625,R062-R626,0.04335114000000573,0.061099139999996055,0.061099139999996055
489,3325,644.0,654,1298.0,R144-R251,R186-N043,R186-N042,0.0013857999999942194,0.019367799999997715,0.019367799999997715
490,3326,775.0,817,1592.0,R270-N536,R411-B009,R462-A043,0.006433979999997064,0.044722980000003076,0.04532697999999158
491,3327,1393.0,1413,2806.0,R180-R252,R206-R305,R206-R304,0.003050290000004452,0.021731909999999743,0.021731909999999743
492,3328,5249.0,5081,10330.0,R251-N039,R251-N040,R314-N037,0.0035279999999957568,0.0035279999999957568,0.004205999999996379
493,3329,3585.0,3633,7218.0,R284-N111,R272-R134,R272-R133,0.027691979999993066,0.06448681999999195,0.06448681999999195
494,3330,822.0,846,1668.0,R270-N536,R060-R621,R044-R210A,0.010016150000012658,0.041079750000001525,0.04168315000001144
495,3331,4154.0,4034,8188.0,R191-R170,R334-N035,R334-N034,0.004806139999999459,0.013651139999993234,0.013651139999993234
496,3332,2266.0,2294,4560.0,R129-N533,R129-N531,R129-N532,0.004254309999993211,0.004254309999993211,0.004254309999993211
497,3333,396.0,515,911.0,R270-N536,R028-R113A,R028-A082,0.012409700000020507,0.03565829999997305,0.03565829999997305
498,3335,4367.0,4484,8851.0,R231-C010,R231-C011,R231-C011,0.00034258000000164657,0.00034258000000164657,0.00034258000000164657
499,3336,5093.0,5118,10211.0,R186-N043,R186-N042,R167-R164,0.017372000000008825,0.017372000000008825,0.02347399999999311
500,3337,667.0,843,1510.0,R270-N536,R001-R101,R001-A058,0.01589505000001168,0.030473929999992322,0.030473929999992322
501,3338,2355.0,2375,4730.0,R144-R251,R206-R305,R206-R304,0.005880810000000736,0.0221976099999992,0.0221976099999992
502,3339,2636.0,2643,5279.0,R171-B004,R241-N542,R420-N547,0.006596389999991459,0.017194609999997112,0.040670189999993056
503,3340,789.0,843,1632.0,R232-C019,R540-PTH22,R540-PTH08,0.026477600000006873,0.03694879999999756,0.03694879999999756
504,3341,3004.0,2687,5691.0,R314-N037,R168-R169,R181-R253,0.0012199999999964461,0.011969000000000563,0.017843000000013376
505,3342,820.0,959,1779.0,R231-C011,R231-C010,R027-R112,0.026799099999983866,0.026799099999983866,0.02949450000000553
506,3343,2446.0,2417,4863.0,R334-N035,R334-N034,R191-R170,0.004792070000000592,0.004792070000000592,0.006618929999994805
507,3344,2187.0,2325,4512.0,R125-A084,R125-A083,R305-R107,0.02761299999998812,0.02761299999998812,0.03156600000000509
508,3345,3577.0,3567,7144.0,R180-R252,R323-R301,R251-N039,0.0060528699999977675,0.010246870000010233,0.014421290000001363
509,3346,6076.0,6072,12148.0,R059-R619,R058-R617,R318-N422,0.004292250000005993,0.005754250000023831,0.012097069999995824
510,3347,2193.0,2429,4622.0,R001-A060,R001-R101,R001-A058,0.025971539999993354,0.025971539999993354,0.025971539999993354
511,3348,1726.0,1792,3518.0,R041-R200A,R042-R202,R041-R201,0.029111999999997806,0.029111999999997806,0.029111999999997806
512,3349,7069.0,6403,13472.0,R059-R619,R060-R621,R123-R622,0.0023832600000019966,0.007474739999999258,0.015085740000003511
513,3350,6650.0,6468,13118.0,R314-N037,R323-R301,R181-R254,0.010280020000010381,0.02034282000001042,0.02842102000001745
514,3351,5613.0,5664,11277.0,R144-R251,R182-R257,R182-R256,0.010494579999999587,0.011634419999992929,0.011634419999992929
515,3352,1025.0,1156,2181.0,R270-N536,R027-R110,R027-R112A,0.013697820000011518,0.03445231999999976,0.03445231999999976
516,3354,5229.0,4745,9974.0,R288-N539,R283-N110,R277-R635,0.008541689999994162,0.01830769000000032,0.02324330999999802
517,3355,3178.0,3178,6356.0,R050-R244A,R079-A006,R084-R158,0.005979699999997479,0.008019079999989742,0.013539300000005028
518,3356,5230.0,5242,10472.0,R021-N504,R021-N502,R021-N503,0.02060177000000607,0.02060177000000607,0.02060177000000607
519,3357,3976.0,3864,7840.0,R191-R170,R192-R172,R192-R171,0.003362049999992678,0.0034884500000202934,0.0034884500000202934
520,3358,3006.0,2914,5920.0,R058-R617,R058-R618,R060-R621,0.009893939999990664,0.009893939999990664,0.011296460000011166
521,3359,2764.0,2768,5532.0,R177-R246,R051-R245A,R051-A002,0.004032839999993598,0.007012560000006829,0.007012560000006829
522,3360,8893.0,8880,17773.0,R166-R162,R166-R163,R187-N044,0.0022191999999989775,0.0022191999999989775,0.008006800000003977
523,3361,3466.0,3475,6941.0,R241-N542,R270-N536,R411-B009,0.014493399999985002,0.01778539999998685,0.021755600000012976
524,3362,6505.0,6472,12977.0,R178-R247,R179-R249,R281-N046,0.005314390000002334,0.006506590000000756,0.018290410000005863
525,3363,2470.0,2495,4965.0,R180-R252,R251-N039,R251-N040,0.002956879999992168,0.015522520000004647,0.015522520000004647
526,3364,4285.0,4348,8633.0,R059-R619,R411-B009,R248-H008,0.010527999999993654,0.023941400000012436,0.055974599999998986
527,3365,3714.0,3696,7410.0,R258-N537,R258-C012,R241-N542,0.010423940000002574,0.010423940000002574,0.011119940000007489
528,3366,3623.0,3427,7050.0,R191-R170,R192-R172,R192-R171,0.0029118699999983733,0.0033531299999864927,0.0033531299999864927
529,3367,7038.0,7122,14160.0,R180-R252,R323-R301,R251-N039,0.006699629999985746,0.0075470300000120005,0.012783969999993872
530,3368,4864.0,4927,9791.0,R231-C010,R231-C011,R270-N536,0.0048750499999883345,0.0048750499999883345,0.01351394999998945
531,3369,4088.0,4094,8182.0,R180-R252,R177-R246,R094-R514,0.01877352000000343,0.021512880000003065,0.03124147999999849
532,3370,3606.0,3628,7234.0,R179-R249,R179-R250,R177-R246,0.006925410000008014,0.006925410000008014,0.01289158999999529
533,3371,373.0,406,779.0,R270-N536,R059-R619,R456-R605,0.012026989999995408,0.01460500999999681,0.015985150000005888
534,3372,8018.0,8032,16050.0,R177-R246,R084-N049,R084-N051,0.010024069999992946,0.027932069999998532,0.027932069999998532
535,3373,3686.0,3781,7467.0,R059-R619,R127-N103,R127-N102,0.01688875999998629,0.017677759999990883,0.017677759999990883
536,3374,10577.0,10859,21436.0,R334-N035,R334-N034,R323-R301,0.0037410000000051014,0.0037410000000051014,0.004180000000012285
537,3375,3296.0,3283,6579.0,R178-R247,R177-R246,R084-N051,0.004425520000005179,0.0052084799999931874,0.023116479999998774
538,3376,5113.0,5055,10168.0,R319-N601A,R302-N600,R080-A011,0.0041147799999947665,0.016321819999994602,0.018461779999988437
539,3377,3623.0,3651,7274.0,R252-N101,R252-N100,R257-N529,0.0208055800000011,0.0208055800000011,0.03525641999999607
540,3378,4721.0,4727,9448.0,R178-R248,R178-R247,R164-R160A,0.0024728800000133333,0.0024728800000133333,0.020352119999991203
541,3379,3489.0,3559,7048.0,R180-R252,R180-R252,R251-N039,0.0003614699999872073,0.0003614699999872073,0.018473329999984855
542,3381,1959.0,1967,3926.0,R231-C011,R231-C010,R240-N520,0.010932929999988517,0.010932929999988517,0.041336069999999836
543,3382,5427.0,5423,10850.0,R220-N535,R220-N534,R058-R617,0.0006017499999941833,0.0006017499999941833,0.01981625000001941
